,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
1436,Nassir Little,Portland Trail Blazers,4:31,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-10,4:31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,143.0,20210217
1437,CJ McCollum,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210217
1438,Zach Collins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210217
1439,Keljin Blevins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210217
1440,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210217
1441,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210217
1442,Team Totals,Portland Trail Blazers,240,46,90,0.511,18,41,0.439,16,18,0.889,7,24,31,26,6,7,9,19,126,0,240,0.643,0.611,0.456,0.2,17.5,57.1,37.8,56.5,6.4,12.3,8.4,100.0,133.7,131.6,20210217
1443,Damian Lillard,Portland Trail Blazers,38:56,10,30,0.333,7,17,0.412,8,8,1.0,1,5,6,12,1,0,3,1,35,4,38:56,0.522,0.45,0.567,0.267,2.1,13.7,7.1,60.0,1.2,0.0,8.2,35.7,120.0,116.0,20210220
1444,Gary Trent Jr.,Portland Trail Blazers,38:40,6,16,0.375,4,11,0.364,0,2,0.0,2,1,3,2,0,1,1,2,16,-15,38:40,0.474,0.5,0.688,0.125,4.2,2.8,3.6,8.4,0.0,2.0,5.6,17.6,103.0,119.0,20210220
1445,Robert Covington,Portland Trail Blazers,35:22,4,11,0.364,2,6,0.333,1,2,0.5,4,7,11,1,2,4,1,3,11,-5,35:22,0.463,0.455,0.545,0.182,9.2,21.1,14.4,4.3,2.6,8.6,7.8,13.9,106.0,105.0,20210220
1446,Enes Freedom,Portland Trail Blazers,33:49,8,12,0.667,0,0,0.0,3,5,0.6,6,7,13,1,1,0,0,4,19,-7,33:49,0.669,0.667,0.0,0.417,14.4,22.1,17.7,5.5,1.4,0.0,0.0,16.0,151.0,113.0,20210220
1447,Derrick Jones Jr.,Portland Trail Blazers,30:43,4,9,0.444,2,5,0.4,1,2,0.5,3,6,9,2,1,2,2,2,11,-18,30:43,0.557,0.556,0.556,0.222,7.9,20.8,13.5,10.2,1.5,5.0,16.8,14.7,109.0,110.0,20210220
1448,Carmelo Anthony,Portland Trail Blazers,24:38,2,10,0.2,2,6,0.333,1,1,1.0,0,3,3,0,4,0,2,5,7,2,24:38,0.335,0.3,0.6,0.1,0.0,13.0,5.6,0.0,7.4,0.0,16.1,19.2,62.0,102.0,20210220
1449,Rodney Hood,Portland Trail Blazers,16:59,0,3,0.0,0,3,0.0,1,2,0.5,1,0,1,1,1,0,2,2,1,6,16:59,0.129,0.0,1.0,0.667,4.8,0.0,2.7,7.6,2.7,0.0,34.0,13.2,38.0,116.0,20210220
1450,Anfernee Simons,Portland Trail Blazers,15:55,2,10,0.2,2,6,0.333,3,3,1.0,0,4,4,0,0,0,1,3,9,-10,15:55,0.398,0.3,0.6,0.3,0.0,26.8,11.6,0.0,0.0,0.0,8.1,29.5,84.0,115.0,20210220
1451,Nassir Little,Portland Trail Blazers,4:58,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,8,4:58,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,105.0,122.0,20210220
1452,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210220
1453,Zach Collins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210220
1454,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210220
1455,Keljin Blevins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210220
1456,CJ McCollum,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210220
1457,Team Totals,Portland Trail Blazers,240,37,103,0.359,19,55,0.345,18,25,0.72,17,33,50,19,10,7,12,22,111,0,240,0.487,0.451,0.534,0.243,28.8,73.3,48.1,51.4,9.5,11.1,9.5,100.0,105.9,112.5,20210220
1458,Gary Trent Jr.,Portland Trail Blazers,36:03,4,18,0.222,3,12,0.25,0,0,0.0,1,1,2,0,1,0,1,1,11,-15,36:03,0.306,0.306,0.667,0.0,3.1,2.9,3.0,0.0,1.4,0.0,5.3,23.3,71.0,142.0,20210222
1459,Damian Lillard,Portland Trail Blazers,28:34,9,17,0.529,1,7,0.143,5,6,0.833,0,0,0,7,0,0,6,0,24,-29,28:34,0.611,0.559,0.412,0.353,0.0,0.0,0.0,53.8,0.0,0.0,23.4,39.8,109.0,146.0,20210222
1460,Enes Freedom,Portland Trail Blazers,27:54,3,7,0.429,0,0,0.0,0,0,0.0,4,11,15,0,1,1,0,4,6,-18,27:54,0.429,0.429,0.0,0.0,16.0,41.1,29.0,0.0,1.8,2.6,0.0,11.1,117.0,128.0,20210222
1461,Robert Covington,Portland Trail Blazers,23:57,2,4,0.5,2,3,0.667,0,0,0.0,2,3,5,2,1,2,4,1,6,-18,23:57,0.75,0.75,0.75,0.0,9.3,13.1,11.3,12.1,2.1,6.1,50.0,14.8,88.0,133.0,20210222
1462,Derrick Jones Jr.,Portland Trail Blazers,22:04,4,4,1.0,0,0,0.0,0,2,0.0,2,3,5,2,0,2,0,1,8,-21,22:04,0.82,1.0,0.0,0.5,10.1,14.2,12.2,15.4,0.0,6.6,0.0,9.8,173.0,137.0,20210222
1463,Anfernee Simons,Portland Trail Blazers,26:14,2,8,0.25,2,7,0.286,0,0,0.0,0,5,5,1,0,0,0,2,6,-15,26:14,0.375,0.375,0.875,0.0,0.0,19.9,10.3,5.5,0.0,0.0,0.0,13.5,94.0,140.0,20210222
1464,Carmelo Anthony,Portland Trail Blazers,21:42,4,9,0.444,0,0,0.0,2,3,0.667,3,0,3,2,0,0,3,3,10,-22,21:42,0.484,0.444,0.0,0.333,15.4,0.0,7.5,15.7,0.0,0.0,22.5,27.2,95.0,146.0,20210222
1465,Rodney Hood,Portland Trail Blazers,19:47,4,6,0.667,1,2,0.5,0,0,0.0,0,2,2,1,1,0,0,1,9,-21,19:47,0.75,0.75,0.333,0.0,0.0,10.5,5.5,8.9,2.5,0.0,0.0,13.4,160.0,137.0,20210222
1466,Nassir Little,Portland Trail Blazers,16:03,4,7,0.571,3,6,0.5,7,8,0.875,1,4,5,0,1,1,2,2,18,-3,16:03,0.856,0.786,0.857,1.143,7.0,26.0,16.8,0.0,3.1,4.5,16.0,34.6,148.0,128.0,20210222
1467,Keljin Blevins,Portland Trail Blazers,8:51,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,1,8:51,0.5,0.5,0.5,0.0,0.0,23.6,12.2,0.0,0.0,0.0,0.0,10.0,109.0,139.0,20210222
1468,CJ Elleby,Portland Trail Blazers,8:51,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,2,0,1,8:51,0.0,0.0,0.5,0.0,0.0,23.6,12.2,0.0,5.7,0.0,0.0,10.0,0.0,126.0,20210222
1469,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210222
1470,Zach Collins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210222
1471,CJ McCollum,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210222
1472,Team Totals,Portland Trail Blazers,240,37,84,0.44,12,39,0.308,14,19,0.737,13,33,46,15,6,6,16,17,100,0,240,0.541,0.512,0.464,0.226,30.2,71.7,51.7,40.5,6.3,9.1,14.8,100.0,104.8,138.4,20210222
1473,Enes Freedom,Portland Trail Blazers,38:00,7,9,0.778,0,0,0.0,2,2,1.0,3,11,14,2,0,1,0,4,16,-3,38:00,0.81,0.778,0.0,0.222,10.2,27.8,20.3,7.9,0.0,2.2,0.0,12.4,176.0,119.0,20210223
1474,Damian Lillard,Portland Trail Blazers,34:57,9,21,0.429,4,11,0.364,3,3,1.0,1,6,7,13,0,0,5,2,25,-15,34:57,0.56,0.524,0.524,0.143,3.7,16.5,11.1,62.3,0.0,0.0,18.3,37.4,114.0,125.0,20210223
1475,Gary Trent Jr.,Portland Trail Blazers,34:30,7,16,0.438,4,11,0.364,0,0,0.0,0,2,2,1,0,0,0,3,18,2,34:30,0.563,0.563,0.688,0.0,0.0,5.6,3.2,4.5,0.0,0.0,0.0,22.2,114.0,128.0,20210223
1476,Derrick Jones Jr.,Portland Trail Blazers,29:17,7,9,0.778,2,3,0.667,2,2,1.0,2,3,5,0,0,3,0,2,18,7,29:17,0.911,0.889,0.333,0.222,8.9,9.8,9.4,0.0,0.0,8.5,0.0,16.1,185.0,119.0,20210223
1477,Robert Covington,Portland Trail Blazers,25:34,0,5,0.0,0,4,0.0,0,0,0.0,0,7,7,1,0,1,1,1,0,-1,25:34,0.0,0.0,0.8,0.0,0.0,26.3,15.1,4.6,0.0,3.2,16.7,11.2,12.0,119.0,20210223
1478,Carmelo Anthony,Portland Trail Blazers,32:26,9,17,0.529,3,7,0.429,3,3,1.0,0,4,4,1,0,1,0,2,24,-6,32:26,0.655,0.618,0.412,0.176,0.0,11.8,6.8,5.3,0.0,2.6,0.0,27.0,133.0,124.0,20210223
1479,Rodney Hood,Portland Trail Blazers,17:24,1,5,0.2,0,1,0.0,0,0,0.0,0,0,0,0,0,1,2,1,2,-14,17:24,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.8,28.6,19.2,29.0,126.0,20210223
1480,Nassir Little,Portland Trail Blazers,14:26,0,1,0.0,0,1,0.0,0,0,0.0,1,3,4,1,0,0,0,1,0,-7,14:26,0.0,0.0,1.0,0.0,9.0,20.0,15.3,8.1,0.0,0.0,0.0,3.3,102.0,124.0,20210223
1481,Anfernee Simons,Portland Trail Blazers,13:26,1,4,0.25,1,3,0.333,0,0,0.0,0,4,4,2,0,0,1,3,3,12,13:26,0.375,0.375,0.75,0.0,0.0,28.6,16.4,19.1,0.0,0.0,20.0,17.8,80.0,121.0,20210223
1482,Zach Collins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210223
1483,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210223
1484,Keljin Blevins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210223
1485,CJ McCollum,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210223
1486,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210223
1487,Team Totals,Portland Trail Blazers,240,41,87,0.471,14,41,0.341,10,10,1.0,7,40,47,21,0,7,9,19,106,0,240,0.58,0.552,0.471,0.115,18.9,80.0,54.0,51.2,0.0,12.1,9.0,100.0,116.9,122.4,20210223
1488,Damian Lillard,Portland Trail Blazers,42:16,11,24,0.458,5,13,0.385,8,8,1.0,0,3,3,7,0,1,4,2,35,-10,42:16,0.636,0.563,0.542,0.333,0.0,6.8,3.5,40.8,0.0,1.9,12.7,33.5,119.0,115.0,20210226
1489,Robert Covington,Portland Trail Blazers,39:43,1,8,0.125,0,5,0.0,2,2,1.0,0,10,10,0,1,0,2,3,4,-6,39:43,0.225,0.125,0.625,0.25,0.0,24.2,12.5,0.0,1.3,0.0,18.4,12.3,40.0,106.0,20210226
1490,Enes Freedom,Portland Trail Blazers,35:04,3,9,0.333,0,0,0.0,5,7,0.714,5,12,17,3,0,0,1,4,11,-3,35:04,0.455,0.333,0.0,0.778,14.6,32.9,24.0,14.7,0.0,0.0,7.6,16.8,112.0,105.0,20210226
1491,Derrick Jones Jr.,Portland Trail Blazers,34:06,4,6,0.667,1,1,1.0,2,2,1.0,3,3,6,2,1,2,3,4,11,-3,34:06,0.799,0.75,0.167,0.333,9.0,8.4,8.7,10.7,1.5,4.6,30.4,13.0,119.0,109.0,20210226
1492,Gary Trent Jr.,Portland Trail Blazers,33:34,8,20,0.4,2,11,0.182,1,1,1.0,0,1,1,2,2,0,3,1,19,1,33:34,0.465,0.45,0.55,0.05,0.0,2.9,1.5,13.9,3.1,0.0,12.8,31.4,84.0,111.0,20210226
1493,Carmelo Anthony,Portland Trail Blazers,19:48,2,7,0.286,0,0,0.0,0,0,0.0,0,2,2,3,1,2,0,2,4,-17,19:48,0.286,0.286,0.0,0.0,0.0,9.7,5.0,26.8,2.6,7.9,0.0,15.9,80.0,104.0,20210226
1494,Rodney Hood,Portland Trail Blazers,18:03,2,6,0.333,2,5,0.4,0,0,0.0,1,0,1,1,0,0,0,2,6,-13,18:03,0.5,0.5,0.833,0.0,5.7,0.0,2.7,10.0,0.0,0.0,0.0,14.9,113.0,119.0,20210226
1495,Nassir Little,Portland Trail Blazers,11:42,0,1,0.0,0,1,0.0,0,0,0.0,1,2,3,0,0,0,0,2,0,5,11:42,0.0,0.0,1.0,0.0,8.7,16.4,12.7,0.0,0.0,0.0,0.0,3.8,59.0,112.0,20210226
1496,Anfernee Simons,Portland Trail Blazers,5:44,1,2,0.5,1,1,1.0,0,0,0.0,0,2,2,1,0,0,2,1,3,1,5:44,0.75,0.75,0.5,0.0,0.0,33.5,17.3,35.4,0.0,0.0,50.0,31.4,74.0,104.0,20210226
1497,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210226
1498,Keljin Blevins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210226
1499,Zach Collins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210226
1500,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210226
1501,CJ McCollum,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210226
1502,Team Totals,Portland Trail Blazers,240,32,83,0.386,11,37,0.297,18,20,0.9,10,35,45,19,5,5,15,21,93,0,240,0.507,0.452,0.446,0.241,21.3,70.0,46.4,59.4,5.4,8.2,14.0,100.0,99.9,109.5,20210226
1503,Robert Covington,Portland Trail Blazers,38:26,8,11,0.727,5,7,0.714,0,0,0.0,1,9,10,2,2,2,2,2,21,18,38:26,0.955,0.955,0.636,0.0,3.7,27.4,16.7,6.9,2.6,4.6,15.4,15.4,156.0,110.0,20210301
1504,Damian Lillard,Portland Trail Blazers,34:49,8,21,0.381,6,15,0.4,1,2,0.5,0,4,4,10,3,0,3,3,23,3,34:49,0.526,0.524,0.714,0.095,0.0,13.5,7.4,39.4,4.3,0.0,12.1,32.5,118.0,113.0,20210301
1505,Gary Trent Jr.,Portland Trail Blazers,28:25,7,11,0.636,2,4,0.5,1,1,1.0,2,1,3,3,1,0,2,2,17,-2,28:25,0.743,0.727,0.364,0.091,9.9,4.1,6.8,14.8,1.8,0.0,14.9,21.5,139.0,121.0,20210301
1506,Derrick Jones Jr.,Portland Trail Blazers,24:36,1,2,0.5,1,1,1.0,0,0,0.0,1,2,3,0,1,2,0,0,3,-2,24:36,0.75,0.75,0.5,0.0,5.7,9.5,7.8,0.0,2.0,7.2,0.0,3.7,167.0,115.0,20210301
1507,Enes Freedom,Portland Trail Blazers,24:23,5,7,0.714,0,0,0.0,1,2,0.5,2,9,11,1,0,1,1,2,11,3,24:23,0.698,0.714,0.0,0.286,11.6,43.2,28.9,5.4,0.0,3.6,11.3,16.6,136.0,112.0,20210301
1508,Carmelo Anthony,Portland Trail Blazers,32:07,10,19,0.526,6,10,0.6,3,3,1.0,1,2,3,2,5,2,3,1,29,6,32:07,0.714,0.684,0.526,0.158,4.4,7.3,6.0,9.6,7.8,5.5,12.9,33.1,127.0,104.0,20210301
1509,Rodney Hood,Portland Trail Blazers,24:02,3,6,0.5,2,3,0.667,0,0,0.0,1,1,2,1,0,0,1,2,8,15,24:02,0.667,0.667,0.5,0.0,5.9,4.9,5.3,5.0,0.0,0.0,14.3,13.3,125.0,125.0,20210301
1510,Nassir Little,Portland Trail Blazers,19:51,4,7,0.571,2,4,0.5,1,2,0.5,0,2,2,2,0,0,1,3,11,10,19:51,0.698,0.714,0.571,0.286,0.0,11.8,6.4,13.3,0.0,0.0,11.3,20.4,131.0,122.0,20210301
1511,Anfernee Simons,Portland Trail Blazers,13:21,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,5,0,0,2,0,0,9,13:21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.1,0.0,0.0,50.0,13.6,80.0,127.0,20210301
1512,Zach Collins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210301
1513,CJ McCollum,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210301
1514,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210301
1515,Keljin Blevins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210301
1516,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210301
1517,Team Totals,Portland Trail Blazers,240,46,86,0.535,24,46,0.522,7,10,0.7,8,30,38,26,12,7,15,15,123,0,240,0.68,0.674,0.535,0.116,23.5,73.2,50.7,56.5,12.4,13.0,14.2,100.0,127.6,115.1,20210301
1518,Gary Trent Jr.,Portland Trail Blazers,39:57,6,16,0.375,1,8,0.125,2,2,1.0,0,4,4,3,1,0,0,3,15,-3,39:57,0.444,0.406,0.5,0.125,0.0,8.6,4.8,12.5,1.2,0.0,0.0,18.9,101.0,113.0,20210303
1519,Robert Covington,Portland Trail Blazers,37:52,5,12,0.417,3,9,0.333,2,4,0.5,0,9,9,1,2,3,0,2,15,-3,37:52,0.545,0.542,0.75,0.333,0.0,20.4,11.3,4.3,2.6,6.9,0.0,16.2,114.0,100.0,20210303
1520,Damian Lillard,Portland Trail Blazers,36:17,6,17,0.353,3,10,0.3,7,8,0.875,0,5,5,6,2,0,5,1,22,6,36:17,0.536,0.441,0.588,0.471,0.0,11.8,6.5,28.3,2.8,0.0,19.6,31.4,98.0,108.0,20210303
1521,Enes Freedom,Portland Trail Blazers,23:29,4,5,0.8,0,0,0.0,3,3,1.0,5,9,14,0,0,1,2,3,11,-4,23:29,0.87,0.8,0.0,0.6,22.7,32.9,28.3,0.0,0.0,3.7,24.0,15.8,148.0,101.0,20210303
1522,Derrick Jones Jr.,Portland Trail Blazers,18:49,2,6,0.333,2,4,0.5,2,2,1.0,2,2,4,0,0,0,1,1,8,-9,18:49,0.581,0.5,0.667,0.333,11.3,9.1,10.1,0.0,0.0,0.0,12.7,18.7,115.0,116.0,20210303
1523,Carmelo Anthony,Portland Trail Blazers,31:36,8,13,0.615,2,6,0.333,4,5,0.8,0,2,2,4,0,0,1,2,22,5,31:36,0.724,0.692,0.462,0.385,0.0,5.4,3.0,25.5,0.0,0.0,6.2,22.9,144.0,118.0,20210303
1524,Rodney Hood,Portland Trail Blazers,27:22,2,6,0.333,1,5,0.2,0,0,0.0,1,2,3,0,0,0,1,0,5,11,27:22,0.417,0.417,0.833,0.0,3.9,6.3,5.2,0.0,0.0,0.0,14.3,11.4,80.0,118.0,20210303
1525,Nassir Little,Portland Trail Blazers,12:55,0,4,0.0,0,2,0.0,2,2,1.0,0,2,2,1,0,0,0,1,2,11,12:55,0.205,0.0,0.5,0.5,0.0,13.3,7.4,10.3,0.0,0.0,0.0,16.9,58.0,114.0,20210303
1526,Anfernee Simons,Portland Trail Blazers,11:43,3,7,0.429,2,5,0.4,0,0,0.0,0,4,4,0,0,0,0,3,8,-4,11:43,0.571,0.571,0.714,0.0,0.0,29.3,16.2,0.0,0.0,0.0,0.0,26.7,112.0,105.0,20210303
1527,CJ McCollum,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210303
1528,Keljin Blevins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210303
1529,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210303
1530,Zach Collins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210303
1531,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210303
1532,Team Totals,Portland Trail Blazers,240,36,86,0.419,14,49,0.286,22,26,0.846,8,39,47,15,5,4,10,16,108,0,240,0.554,0.5,0.57,0.302,17.8,69.6,46.5,41.7,5.2,7.3,9.3,100.0,112.3,110.2,20210303
1533,Damian Lillard,Portland Trail Blazers,38:21,13,26,0.5,8,15,0.533,10,10,1.0,0,1,1,7,0,1,0,0,44,6,38:21,0.724,0.654,0.577,0.385,0.0,2.5,1.4,34.1,0.0,1.7,0.0,35.6,157.0,133.0,20210304
1534,Robert Covington,Portland Trail Blazers,36:55,2,6,0.333,1,5,0.2,2,2,1.0,0,6,6,1,3,3,3,5,7,6,36:55,0.509,0.417,0.833,0.333,0.0,15.6,8.5,3.3,4.1,5.3,30.4,12.0,76.0,115.0,20210304
1535,Enes Freedom,Portland Trail Blazers,34:19,11,15,0.733,0,0,0.0,0,0,0.0,6,15,21,2,1,1,3,2,22,13,34:19,0.733,0.733,0.0,0.0,20.0,42.0,31.9,10.5,1.5,1.9,16.7,23.5,135.0,112.0,20210304
1536,Gary Trent Jr.,Portland Trail Blazers,33:53,2,11,0.182,1,4,0.25,2,2,1.0,1,0,1,2,1,0,0,2,7,0,33:53,0.295,0.227,0.364,0.182,3.4,0.0,1.5,7.2,1.5,0.0,0.0,15.7,82.0,131.0,20210304
1537,Derrick Jones Jr.,Portland Trail Blazers,28:18,2,3,0.667,1,2,0.5,3,3,1.0,1,3,4,4,1,1,0,2,8,3,28:18,0.926,0.833,0.667,1.0,4.0,10.2,7.4,17.6,1.8,2.3,0.0,6.8,206.0,124.0,20210304
1538,Carmelo Anthony,Portland Trail Blazers,24:48,6,11,0.545,1,4,0.25,3,4,0.75,0,2,2,3,0,1,1,0,16,-9,24:48,0.627,0.591,0.364,0.364,0.0,7.7,4.2,19.1,0.0,2.6,7.3,24.9,127.0,130.0,20210304
