,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
3460,Paul Reed,Philadelphia 76ers,10:51,1,2,0.5,0,0,0.0,1,2,0.5,0,3,3,0,1,1,0,4,3,4,10:51,0.521,0.5,0.0,1.0,0.0,36.9,17.9,0.0,4.9,8.5,0.0,12.5,109.0,106.0,20220416
3461,Furkan Korkmaz,Philadelphia 76ers,2:46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,2:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0.0,0.0,0.0,0.0,237.0,131.0,20220416
3462,Isaiah Joe,Philadelphia 76ers,1:55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,1:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.6,0.0,131.0,20220416
3463,Myles Powell,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220416
3464,Charlie Brown Jr.,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220416
3465,Charles Bassey,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220416
3466,DeAndre Jordan,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220416
3467,Paul Millsap,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220416
3468,Team Totals,Philadelphia 76ers,240,43,84,0.512,16,32,0.5,29,34,0.853,10,29,39,29,6,4,3,18,131,0,240,0.662,0.607,0.381,0.405,26.3,80.6,52.7,67.4,6.7,7.7,2.9,100.0,145.9,123.7,20220416
3469,James Harden,Philadelphia 76ers,41:19,3,9,0.333,1,4,0.25,7,8,0.875,1,5,6,6,3,2,5,2,14,17,41:19,0.559,0.389,0.444,0.889,4.0,12.4,9.2,21.4,4.0,4.1,28.5,21.2,104.0,106.0,20220418
3470,Tyrese Maxey,Philadelphia 76ers,41:03,8,11,0.727,3,6,0.5,4,4,1.0,1,8,9,8,1,1,1,2,23,22,41:03,0.901,0.864,0.545,0.364,4.0,19.9,13.8,35.1,1.3,2.1,7.3,16.7,183.0,110.0,20220418
3471,Tobias Harris,Philadelphia 76ers,38:58,7,11,0.636,3,3,1.0,3,4,0.75,1,9,10,1,0,3,2,3,20,23,38:58,0.784,0.773,0.273,0.364,4.2,23.6,16.2,4.5,0.0,6.5,13.6,18.9,136.0,109.0,20220418
3472,Danny Green,Philadelphia 76ers,37:32,4,12,0.333,3,9,0.333,0,0,0.0,1,0,1,3,1,2,1,2,11,18,37:32,0.458,0.458,0.75,0.0,4.4,0.0,1.7,12.4,1.5,4.5,7.7,17.3,105.0,117.0,20220418
3473,Joel Embiid,Philadelphia 76ers,37:14,9,16,0.563,1,2,0.5,12,14,0.857,2,9,11,0,0,0,4,2,31,7,37:14,0.699,0.594,0.125,0.875,8.9,24.7,18.7,0.0,0.0,0.0,15.3,35.1,125.0,113.0,20220418
3474,Shake Milton,Philadelphia 76ers,13:38,1,3,0.333,1,2,0.5,0,0,0.0,0,2,2,0,0,1,0,0,3,-9,13:38,0.5,0.5,0.667,0.0,0.0,15.0,9.3,0.0,0.0,6.2,0.0,11.0,105.0,113.0,20220418
3475,Paul Reed,Philadelphia 76ers,10:46,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,2,0,8,10:46,0.0,0.0,0.0,0.0,15.4,9.5,11.7,0.0,0.0,0.0,0.0,4.6,80.0,119.0,20220418
3476,Matisse Thybulle,Philadelphia 76ers,10:28,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,1,0,3,0,1,5,-3,10:28,0.833,0.833,0.667,0.0,0.0,0.0,0.0,17.1,0.0,24.1,0.0,14.3,173.0,106.0,20220418
3477,Georges Niang,Philadelphia 76ers,9:02,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,1,0,0,1,4,5,-8,9:02,0.833,0.833,0.667,0.0,0.0,0.0,0.0,20.9,0.0,0.0,25.0,22.1,123.0,123.0,20220418
3478,DeAndre Jordan,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220418
3479,Paul Millsap,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220418
3480,Furkan Korkmaz,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220418
3481,Jaden Springer,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220418
3482,Isaiah Joe,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220418
3483,Team Totals,Philadelphia 76ers,240,36,69,0.522,14,30,0.467,26,30,0.867,7,34,41,20,5,12,14,18,112,0,240,0.681,0.623,0.435,0.435,24.1,72.3,53.9,55.6,5.7,21.1,14.6,100.0,128.6,111.4,20220418
3484,Tyrese Maxey,Philadelphia 76ers,47:20,8,18,0.444,1,5,0.2,2,2,1.0,1,3,4,1,1,0,5,3,19,8,47:20,0.503,0.472,0.278,0.111,3.5,7.3,5.7,3.9,1.2,0.0,20.9,25.5,87.0,112.0,20220420
3485,Tobias Harris,Philadelphia 76ers,46:44,4,9,0.444,1,3,0.333,2,2,1.0,2,10,12,2,1,1,3,1,11,7,46:44,0.557,0.5,0.333,0.222,7.1,24.7,17.4,6.8,1.2,2.2,23.3,13.9,103.0,105.0,20220420
3486,Danny Green,Philadelphia 76ers,46:14,3,8,0.375,3,7,0.429,0,0,0.0,2,5,7,1,2,0,2,4,9,10,46:14,0.563,0.563,0.875,0.0,7.2,12.5,10.3,3.3,2.5,0.0,20.0,10.9,105.0,107.0,20220420
3487,Joel Embiid,Philadelphia 76ers,44:28,12,20,0.6,3,8,0.375,6,9,0.667,1,12,13,2,0,1,6,3,33,8,44:28,0.689,0.675,0.4,0.45,3.7,31.1,19.9,10.1,0.0,2.3,20.0,34.1,114.0,106.0,20220420
3488,James Harden,Philadelphia 76ers,38:05,7,13,0.538,2,4,0.5,3,5,0.6,2,4,6,10,0,0,3,6,19,0,38:05,0.625,0.615,0.308,0.385,8.7,12.1,10.7,49.2,0.0,0.0,16.5,24.2,133.0,113.0,20220420
3489,Georges Niang,Philadelphia 76ers,22:40,3,4,0.75,3,4,0.75,0,0,0.0,1,1,2,0,0,0,1,1,9,-6,22:40,1.125,1.125,1.0,0.0,7.3,5.1,6.0,0.0,0.0,0.0,20.0,11.2,165.0,115.0,20220420
3490,Shake Milton,Philadelphia 76ers,10:55,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,1,0,0,0,1,2,-7,10:55,1.136,0.0,0.0,0.0,0.0,10.6,6.2,12.8,0.0,0.0,0.0,4.1,246.0,113.0,20220420
3491,Paul Reed,Philadelphia 76ers,8:32,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,1,1,2,2,2,-5,8:32,0.5,0.5,0.0,0.0,0.0,13.5,8.0,19.5,6.7,12.2,50.0,23.7,62.0,87.0,20220420
3492,DeAndre Jordan,Philadelphia 76ers,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220420
3493,Furkan Korkmaz,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220420
3494,Jaden Springer,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220420
3495,Paul Millsap,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220420
3496,Isaiah Joe,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220420
3497,Team Totals,Philadelphia 76ers,265,38,74,0.514,13,31,0.419,15,20,0.75,9,37,46,18,5,3,22,21,104,0,265,0.628,0.601,0.419,0.27,28.1,80.4,59.0,47.4,5.4,5.9,21.0,100.0,111.6,108.4,20220420
3498,James Harden,Philadelphia 76ers,42:13,5,17,0.294,2,8,0.25,10,11,0.909,1,4,5,9,1,3,4,2,22,-14,42:13,0.504,0.353,0.471,0.647,2.9,9.5,6.5,36.1,1.2,6.3,15.5,27.7,104.0,111.0,20220423
3499,Tobias Harris,Philadelphia 76ers,40:49,7,12,0.583,1,4,0.25,0,0,0.0,0,11,11,2,1,2,3,5,15,-6,40:49,0.625,0.625,0.333,0.0,0.0,26.9,14.9,9.1,1.2,4.4,20.0,16.6,95.0,106.0,20220423
3500,Tyrese Maxey,Philadelphia 76ers,39:29,4,12,0.333,1,3,0.333,2,3,0.667,0,6,6,6,1,0,1,2,11,-12,39:29,0.413,0.375,0.25,0.25,0.0,15.2,8.4,25.0,1.2,0.0,7.0,16.4,96.0,113.0,20220423
3501,Joel Embiid,Philadelphia 76ers,39:21,7,16,0.438,0,1,0.0,7,9,0.778,2,6,8,3,0,0,5,4,21,-5,39:21,0.526,0.438,0.063,0.563,6.3,15.2,11.2,14.4,0.0,0.0,20.0,28.7,93.0,115.0,20220423
3502,Danny Green,Philadelphia 76ers,27:46,2,10,0.2,2,7,0.286,0,0,0.0,1,2,3,2,0,0,0,2,6,-4,27:46,0.3,0.3,0.7,0.0,4.4,7.2,6.0,11.3,0.0,0.0,0.0,16.3,77.0,118.0,20220423
3503,Georges Niang,Philadelphia 76ers,22:06,3,4,0.75,3,4,0.75,0,0,0.0,0,1,1,1,0,0,0,6,9,-13,22:06,1.125,1.125,1.0,0.0,0.0,4.5,2.5,7.9,0.0,0.0,0.0,8.2,200.0,119.0,20220423
3504,Shake Milton,Philadelphia 76ers,15:28,2,3,0.667,1,1,1.0,2,2,1.0,0,1,1,0,0,0,0,1,7,5,15:28,0.902,0.833,0.333,0.667,0.0,6.5,3.6,0.0,0.0,0.0,0.0,11.4,176.0,118.0,20220423
3505,Paul Reed,Philadelphia 76ers,8:39,3,4,0.75,2,2,1.0,0,0,0.0,2,3,5,0,1,0,2,3,8,-3,8:39,1.0,1.0,0.5,0.0,28.5,34.7,31.9,0.0,5.7,0.0,33.3,31.4,110.0,95.0,20220423
3506,Isaiah Joe,Philadelphia 76ers,1:23,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,4,1:23,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,300.0,121.0,20220423
3507,Furkan Korkmaz,Philadelphia 76ers,1:23,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,4,1:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,20220423
3508,Jaden Springer,Philadelphia 76ers,1:23,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,4,1:23,0.0,0.0,0.0,0.0,0.0,72.3,39.9,100.0,0.0,0.0,0.0,32.7,54.0,95.0,20220423
3509,Paul Millsap,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220423
3510,DeAndre Jordan,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220423
3511,Team Totals,Philadelphia 76ers,240,34,80,0.425,13,31,0.419,21,25,0.84,6,35,41,24,4,5,15,26,102,0,240,0.56,0.506,0.388,0.313,15.4,72.9,47.1,70.6,4.1,9.3,14.2,100.0,104.3,112.4,20220423
3512,Tobias Harris,Philadelphia 76ers,44:09,6,16,0.375,2,7,0.286,2,2,1.0,0,7,7,4,0,0,1,2,16,-16,44:09,0.474,0.438,0.438,0.125,0.0,23.8,9.9,17.8,0.0,0.0,5.6,18.5,98.0,115.0,20220425
3513,Tyrese Maxey,Philadelphia 76ers,41:52,5,14,0.357,0,3,0.0,2,2,1.0,0,2,2,4,1,0,1,2,12,-16,41:52,0.403,0.357,0.214,0.143,0.0,7.2,3.0,18.1,1.2,0.0,6.3,17.4,88.0,113.0,20220425
3514,Joel Embiid,Philadelphia 76ers,39:39,7,15,0.467,0,4,0.0,6,6,1.0,1,10,11,4,0,0,4,5,20,-4,39:39,0.567,0.467,0.267,0.4,2.7,37.8,17.3,21.5,0.0,0.0,18.5,25.0,100.0,114.0,20220425
3515,James Harden,Philadelphia 76ers,39:37,4,11,0.364,2,6,0.333,5,6,0.833,0,2,2,7,1,1,5,1,15,-10,39:37,0.55,0.455,0.545,0.545,0.0,7.6,3.1,32.4,1.3,2.4,26.8,21.6,93.0,111.0,20220425
3516,Danny Green,Philadelphia 76ers,24:35,5,10,0.5,4,9,0.444,0,0,0.0,1,3,4,0,2,0,0,0,14,-14,24:35,0.7,0.7,0.9,0.0,4.3,18.3,10.1,0.0,4.2,0.0,0.0,18.6,129.0,106.0,20220425
3517,Matisse Thybulle,Philadelphia 76ers,14:00,1,6,0.167,0,3,0.0,0,2,0.0,1,1,2,0,1,0,1,3,2,-1,14:00,0.145,0.167,0.5,0.333,7.6,10.7,8.9,0.0,3.7,0.0,12.7,25.8,34.0,108.0,20220425
3518,Georges Niang,Philadelphia 76ers,13:17,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,1,3,-2,13:17,0.75,0.75,1.0,0.0,0.0,11.3,4.7,0.0,0.0,0.0,0.0,6.9,136.0,116.0,20220425
3519,Shake Milton,Philadelphia 76ers,10:15,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,2,1,0,1,2,0,1,10:15,0.0,0.0,1.0,0.0,10.4,0.0,6.1,30.2,5.0,0.0,50.0,8.9,64.0,105.0,20220425
3520,Paul Reed,Philadelphia 76ers,8:21,1,4,0.25,0,0,0.0,1,2,0.5,4,2,6,0,1,0,1,1,3,-11,8:21,0.307,0.25,0.0,0.5,51.1,35.9,44.8,0.0,6.2,0.0,17.0,32.3,83.0,100.0,20220425
3521,Furkan Korkmaz,Philadelphia 76ers,2:16,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,-1,2:16,1.5,1.5,1.0,0.0,0.0,66.2,27.5,0.0,0.0,0.0,0.0,20.2,300.0,112.0,20220425
3522,Isaiah Joe,Philadelphia 76ers,1:59,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-1,1:59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,46.2,0.0,117.0,20220425
3523,Jaden Springer,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220425
3524,Paul Millsap,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220425
3525,DeAndre Jordan,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220425
3526,Team Totals,Philadelphia 76ers,240,31,81,0.383,10,37,0.27,16,20,0.8,8,29,37,21,7,1,15,17,88,0,240,0.49,0.444,0.457,0.247,17.8,90.6,48.1,67.7,7.5,2.0,14.3,100.0,94.8,110.9,20220425
3527,Tyrese Maxey,Philadelphia 76ers,44:08,8,16,0.5,5,12,0.417,4,4,1.0,0,3,3,8,0,0,2,3,25,32,44:08,0.704,0.656,0.75,0.25,0.0,6.3,3.9,22.7,0.0,0.0,10.1,21.0,146.0,114.0,20220428
3528,James Harden,Philadelphia 76ers,42:04,7,12,0.583,2,5,0.4,6,6,1.0,0,6,6,15,0,0,3,3,22,38,42:04,0.751,0.667,0.417,0.5,0.0,13.2,8.2,43.9,0.0,0.0,17.0,19.7,156.0,110.0,20220428
3529,Tobias Harris,Philadelphia 76ers,37:44,7,15,0.467,3,8,0.375,2,2,1.0,1,10,11,2,1,0,0,4,19,29,37:44,0.598,0.567,0.533,0.133,4.0,24.5,16.7,6.7,1.4,0.0,0.0,19.8,137.0,102.0,20220428
3530,Joel Embiid,Philadelphia 76ers,35:53,12,18,0.667,0,4,0.0,9,10,0.9,3,7,10,1,2,3,1,3,33,28,35:53,0.737,0.667,0.222,0.556,12.5,18.0,15.9,4.3,3.0,7.4,4.3,30.7,154.0,97.0,20220428
3531,Danny Green,Philadelphia 76ers,29:24,4,7,0.571,4,7,0.571,0,0,0.0,0,5,5,1,1,0,2,0,12,23,29:24,0.857,0.857,1.0,0.0,0.0,15.7,9.7,4.0,1.8,0.0,22.2,14.4,121.0,105.0,20220428
3532,Georges Niang,Philadelphia 76ers,21:06,2,3,0.667,2,3,0.667,0,0,0.0,3,1,4,2,0,0,1,3,6,18,21:06,1.0,1.0,1.0,0.0,21.3,4.4,10.8,10.7,0.0,0.0,25.0,8.9,168.0,114.0,20220428
3533,Paul Reed,Philadelphia 76ers,12:28,4,5,0.8,0,0,0.0,1,1,1.0,3,1,4,1,0,0,2,3,9,5,12:28,0.827,0.8,0.0,0.2,36.1,7.4,18.3,12.2,0.0,0.0,26.9,28.1,134.0,113.0,20220428
3534,Shake Milton,Philadelphia 76ers,7:40,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,1,2,-3,7:40,0.5,0.5,0.5,0.0,0.0,12.0,7.5,0.0,0.0,11.6,0.0,12.3,106.0,104.0,20220428
3535,Furkan Korkmaz,Philadelphia 76ers,5:06,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,1,0,-1,5:06,0.0,0.0,0.0,0.0,0.0,36.2,22.4,40.1,0.0,0.0,0.0,0.0,234.0,99.0,20220428
3536,Isaiah Joe,Philadelphia 76ers,2:14,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,117.0,20220428
3537,Jaden Springer,Philadelphia 76ers,2:13,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,3,2:13,1.0,1.0,0.0,0.0,0.0,41.6,25.8,0.0,0.0,0.0,0.0,42.4,200.0,96.0,20220428
3538,Paul Millsap,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220428
3539,DeAndre Jordan,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220428
3540,Team Totals,Philadelphia 76ers,240,47,81,0.58,16,40,0.4,22,23,0.957,10,37,47,32,4,4,11,22,132,0,240,0.724,0.679,0.494,0.284,31.3,71.2,56.0,68.1,4.4,7.4,10.8,100.0,145.7,107.1,20220428
3541,Tobias Harris,Philadelphia 76ers,36:48,11,18,0.611,1,4,0.25,4,5,0.8,1,5,6,1,0,1,3,1,27,-25,36:48,0.668,0.639,0.222,0.278,3.2,15.2,9.3,6.6,0.0,2.3,12.9,29.7,116.0,119.0,20220502
3542,Tyrese Maxey,Philadelphia 76ers,35:19,6,15,0.4,1,6,0.167,6,6,1.0,0,0,0,2,0,0,2,0,19,-25,35:19,0.539,0.433,0.4,0.4,0.0,0.0,0.0,10.5,0.0,0.0,10.2,26.2,105.0,127.0,20220502
3543,James Harden,Philadelphia 76ers,34:35,5,13,0.385,2,7,0.286,4,4,1.0,1,8,9,5,0,0,5,2,16,-8,34:35,0.542,0.462,0.538,0.308,3.4,25.8,14.9,25.6,0.0,0.0,25.3,26.9,93.0,115.0,20220502
3544,Danny Green,Philadelphia 76ers,26:27,2,6,0.333,1,5,0.2,0,0,0.0,1,3,4,1,0,0,0,2,5,-2,26:27,0.417,0.417,0.833,0.0,4.4,12.7,8.6,6.0,0.0,0.0,0.0,10.7,101.0,121.0,20220502
3545,DeAndre Jordan,Philadelphia 76ers,17:17,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,2,2,2,4,-22,17:17,1.0,1.0,0.0,0.0,0.0,12.9,6.6,0.0,0.0,9.9,50.0,10.9,78.0,116.0,20220502
3546,Georges Niang,Philadelphia 76ers,21:40,0,7,0.0,0,7,0.0,0,0,0.0,0,0,0,1,2,0,0,2,0,6,21:40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.5,4.9,0.0,0.0,15.2,9.0,116.0,20220502
3547,Matisse Thybulle,Philadelphia 76ers,15:23,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,1,1,1,0,1,2,-4,15:23,0.333,0.333,0.667,0.0,0.0,14.5,7.4,10.1,3.4,5.6,0.0,9.2,84.0,110.0,20220502
3548,Shake Milton,Philadelphia 76ers,15:03,1,3,0.333,0,1,0.0,2,2,1.0,0,1,1,1,0,0,1,1,4,7,15:03,0.515,0.333,0.333,0.667,0.0,7.4,3.8,10.4,0.0,0.0,20.5,15.3,93.0,123.0,20220502
3549,Paul Reed,Philadelphia 76ers,13:03,2,6,0.333,0,0,0.0,0,0,0.0,5,4,9,4,1,1,1,5,4,-3,13:03,0.333,0.333,0.0,0.0,44.9,34.2,39.4,55.2,4.1,6.6,14.3,25.3,107.0,99.0,20220502
3550,Furkan Korkmaz,Philadelphia 76ers,9:31,3,5,0.6,1,2,0.5,2,2,1.0,0,1,1,0,0,1,0,0,9,-2,9:31,0.765,0.7,0.4,0.4,0.0,11.7,6.0,0.0,0.0,9.0,0.0,29.1,152.0,117.0,20220502
3551,Paul Millsap,Philadelphia 76ers,5:38,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,-2,5:38,0.0,0.0,0.0,0.0,0.0,19.8,10.1,25.1,0.0,0.0,0.0,0.0,218.0,118.0,20220502
3552,Isaiah Joe,Philadelphia 76ers,4:40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,4:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,20220502
3553,Charles Bassey,Philadelphia 76ers,4:36,1,1,1.0,0,0,0.0,0,1,0.0,1,1,2,1,0,0,0,0,2,5,4:36,0.694,1.0,0.0,1.0,25.5,24.3,24.8,44.3,0.0,0.0,0.0,14.8,158.0,116.0,20220502
3554,Jaden Springer,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220502
3555,Team Totals,Philadelphia 76ers,240,34,79,0.43,6,34,0.176,18,20,0.9,9,28,37,18,4,6,14,17,92,0,240,0.524,0.468,0.43,0.253,22.0,65.1,44.0,52.9,4.4,10.7,13.8,100.0,101.5,117.0,20220502
3556,Tyrese Maxey,Philadelphia 76ers,43:27,12,22,0.545,1,4,0.25,9,11,0.818,1,2,3,1,2,0,0,1,34,-10,43:27,0.633,0.568,0.182,0.5,2.7,6.0,4.2,4.5,2.3,0.0,0.0,29.2,131.0,128.0,20220504
3557,James Harden,Philadelphia 76ers,41:27,6,15,0.4,1,5,0.2,7,7,1.0,1,3,4,9,0,0,3,3,20,-10,41:27,0.553,0.433,0.333,0.467,2.8,9.4,5.9,33.6,0.0,0.0,14.2,24.0,113.0,132.0,20220504
3558,Tobias Harris,Philadelphia 76ers,38:20,9,17,0.529,2,5,0.4,1,1,1.0,0,4,4,4,4,0,0,4,21,-11,38:20,0.602,0.588,0.294,0.059,0.0,13.5,6.4,18.7,5.3,0.0,0.0,21.5,125.0,119.0,20220504
3559,Danny Green,Philadelphia 76ers,23:19,1,10,0.1,1,9,0.111,0,0,0.0,0,2,2,0,2,0,1,1,3,-18,23:19,0.15,0.15,0.9,0.0,0.0,11.1,5.3,0.0,4.3,0.0,9.1,22.3,28.0,122.0,20220504
3560,DeAndre Jordan,Philadelphia 76ers,13:24,3,3,1.0,0,0,0.0,0,0,0.0,1,4,5,1,0,0,0,2,6,-9,13:24,1.0,1.0,0.0,0.0,8.7,38.7,23.0,13.1,0.0,0.0,0.0,10.6,205.0,127.0,20220504
3561,Paul Reed,Philadelphia 76ers,25:20,2,4,0.5,0,0,0.0,0,1,0.0,0,4,4,1,1,2,0,2,4,-2,25:20,0.45,0.5,0.0,0.25,0.0,20.5,9.7,5.5,2.0,7.7,0.0,8.3,96.0,120.0,20220504
3562,Matisse Thybulle,Philadelphia 76ers,20:34,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,1,1,1,0,-6,20:34,0.0,0.0,0.0,0.0,5.7,6.3,6.0,0.0,2.5,4.8,100.0,2.3,63.0,124.0,20220504
